見出し,読み,原型,品詞,品詞細分類,意味情報,章ラベル,章番号,文番号
空,から,空,名詞,普通名詞,代表表記:空/から カテゴリ:抽象物 漢字読み:訓,おねえさま,0,0
に,に,に,助詞,格助詞,NIL,おねえさま,0,0
は,は,は,助詞,副助詞,NIL,おねえさま,0,0
一,いち,一,名詞,数詞,カテゴリ:数量,おねえさま,0,0
点,てん,点,接尾辞,名詞性名詞助数辞,代表表記:点/てん 準内容語,おねえさま,0,0
の,の,の,助詞,接続助詞,NIL,おねえさま,0,0
雲,くも,雲,名詞,普通名詞,代表表記:雲/くも カテゴリ:自然物 漢字読み:訓,おねえさま,0,0
も,も,も,助詞,副助詞,NIL,おねえさま,0,0
なく,なく,ない,形容詞,*,代表表記:無い/ない 反義:動詞:有る/ある,おねえさま,0,0
、,、,、,特殊,読点,NIL,おねえさま,0,0
さんさんと,さんさんと,さんさんと,副詞,*,代表表記:燦々と/さんさんと スル接続可能,おねえさま,0,0
かがやく,かがやく,かがやく,動詞,*,代表表記:輝く/かがやく 形容詞派生:輝かしい/かがやかしい,おねえさま,0,0
太陽,たいよう,太陽,名詞,普通名詞,代表表記:太陽/たいよう カテゴリ:自然物,おねえさま,0,0
に,に,に,助詞,格助詞,NIL,おねえさま,0,0
照らさ,てらさ,照らす,動詞,*,代表表記:照らす/てらす 自他動詞:自:照る/てる,おねえさま,0,0
れて,れて,れる,接尾辞,動詞性接尾辞,代表表記:れる/れる,おねえさま,0,0
、,、,、,特殊,読点,NIL,おねえさま,0,0
ひろい,ひろい,ひろい,形容詞,*,代表表記:広い/ひろい 反義:形容詞:狭い/せまい,おねえさま,0,0
原っぱ,はらっぱ,原っぱ,名詞,普通名詞,代表表記:原っぱ/はらっぱ カテゴリ:場所-自然,おねえさま,0,0
から,から,から,助詞,格助詞,NIL,おねえさま,0,0
は,は,は,助詞,副助詞,NIL,おねえさま,0,0
、,、,、,特殊,読点,NIL,おねえさま,0,0
ゆらゆら,ゆらゆら,ゆらゆら,副詞,*,代表表記:ユラユラ/ゆらゆら スル接続可能,おねえさま,0,0
と,と,と,助詞,格助詞,NIL,おねえさま,0,0
、,、,、,特殊,読点,NIL,おねえさま,0,0
かげろう,かげろう,かげろう,名詞,普通名詞,代表表記:陽炎/かげろう カテゴリ:抽象物,おねえさま,0,0
が,が,が,助詞,格助詞,NIL,おねえさま,0,0
たちのぼって,たちのぼって,たちのぼる,動詞,*,代表表記:立ち上る/たちのぼる,おねえさま,0,0
い,い,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,おねえさま,0,0
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,おねえさま,0,0
。,。,。,特殊,句点,NIL,おねえさま,0,0
その,その,その,指示詞,連体詞形態指示詞,NIL,おねえさま,0,1
原っぱ,はらっぱ,原っぱ,名詞,普通名詞,代表表記:原っぱ/はらっぱ カテゴリ:場所-自然,おねえさま,0,1
の,の,の,助詞,格助詞,NIL,おねえさま,0,1
まんなか,まんなか,まんなか,名詞,普通名詞,代表表記:真ん中/まんなか カテゴリ:場所-機能,おねえさま,0,1
に,に,に,助詞,格助詞,NIL,おねえさま,0,1
、,、,、,特殊,読点,NIL,おねえさま,0,1
十二,十二,十二,名詞,地名,代表表記:十二/十二 地名:日本 DEV:prefix1,おねえさま,0,1
―,―,―,特殊,記号,NIL,おねえさま,0,1
三,さん,三,名詞,数詞,カテゴリ:数量,おねえさま,0,1
人,にん,人,接尾辞,名詞性名詞助数辞,代表表記:人/にん カテゴリ:人 準内容語,おねえさま,0,1
の,の,の,助詞,接続助詞,NIL,おねえさま,0,1
小学校,しょうがっこう,小学校,名詞,普通名詞,代表表記:小学校/しょうがっこう ドメイン:教育・学習 カテゴリ:場所-施設 組織名末尾,おねえさま,0,1
五,ご,五,名詞,数詞,カテゴリ:数量,おねえさま,0,1
―,―,―,特殊,記号,NIL,おねえさま,0,1
六,ろく,六,名詞,数詞,カテゴリ:数量,おねえさま,0,1
年生,ねんせい,年生,接尾辞,名詞性名詞助数辞,代表表記:年生/ねんせい カテゴリ:人 準内容語,おねえさま,0,1
から,から,から,助詞,格助詞,NIL,おねえさま,0,1
、,、,、,特殊,読点,NIL,おねえさま,0,1
中学,ちゅうがく,中学,名詞,普通名詞,代表表記:中学/ちゅうがく ドメイン:教育・学習 カテゴリ:組織・団体;場所-施設 組織名末尾,おねえさま,0,1
一,いち,一,名詞,数詞,カテゴリ:数量,おねえさま,0,1
―,―,―,特殊,記号,NIL,おねえさま,0,1
二,に,二,名詞,数詞,カテゴリ:数量,おねえさま,0,1
年,ねん,年,接尾辞,名詞性名詞助数辞,代表表記:年/ねん カテゴリ:時間 準内容語,おねえさま,0,1
ぐらい,ぐらい,ぐらい,助詞,副助詞,代表表記:くらい/くらい,おねえさま,0,1
の,の,の,助詞,接続助詞,NIL,おねえさま,0,1
少年,しょうねん,少年,名詞,普通名詞,代表表記:少年/しょうねん カテゴリ:人,おねえさま,0,1
たち,たち,たち,接尾辞,名詞性名詞接尾辞,代表表記:達/たち,おねえさま,0,1
が,が,が,助詞,格助詞,NIL,おねえさま,0,1
集まって,あつまって,集まる,動詞,*,代表表記:集まる/あつまる 自他動詞:他:集める/あつめる,おねえさま,0,1
い,い,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,おねえさま,0,1
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,おねえさま,0,1
。,。,。,特殊,句点,NIL,おねえさま,0,1
その,その,その,指示詞,連体詞形態指示詞,NIL,おねえさま,0,2
中,なか,中,名詞,副詞的名詞,代表表記:中/なか,おねえさま,0,2
に,に,に,助詞,格助詞,NIL,おねえさま,0,2
たった,たった,たった,連体詞,*,代表表記:たった/たった,おねえさま,0,2
ひと,ひと,ひと,名詞,数詞,カテゴリ:数量 連語由来,おねえさま,0,2
り,り,り,接尾辞,名詞性名詞助数辞,代表表記:り/り カテゴリ:人 準内容語 連語由来,おねえさま,0,2
、,、,、,特殊,読点,NIL,おねえさま,0,2
女の子,おんなのこ,女の子,名詞,普通名詞,代表表記:女の子/おんなのこ ドメイン:家庭・暮らし カテゴリ:人,おねえさま,0,2
が,が,が,助詞,格助詞,NIL,おねえさま,0,2
まじって,まじって,まじる,動詞,*,代表表記:交じる/まじる 自他動詞:他:交ぜる/まぜる,おねえさま,0,2
いた,いた,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,おねえさま,0,2
のです,のです,のだ,助動詞,*,NIL,おねえさま,0,2
。,。,。,特殊,句点,NIL,おねえさま,0,2
女の子,おんなのこ,女の子,名詞,普通名詞,代表表記:女の子/おんなのこ ドメイン:家庭・暮らし カテゴリ:人,おねえさま,0,3
と,と,と,助詞,格助詞,NIL,おねえさま,0,3
いって,いって,いう,動詞,*,代表表記:言う/いう 補文ト,おねえさま,0,3
も,も,も,助詞,副助詞,NIL,おねえさま,0,3
、,、,、,特殊,読点,NIL,おねえさま,0,3
もう,もう,もう,副詞,*,代表表記:もう/もう 数量修飾,おねえさま,0,3
高等,こうとう,高等だ,形容詞,*,代表表記:高等だ/こうとうだ 反義:形容詞:下等だ/かとうだ,おねえさま,0,3
学校,がっこう,学校,名詞,普通名詞,代表表記:学校/がっこう ドメイン:教育・学習 カテゴリ:場所-施設,おねえさま,0,3
を,を,を,助詞,格助詞,NIL,おねえさま,0,3
出た,でた,出る,動詞,*,代表表記:出る/でる 反義:動詞:入る/はいる 自他動詞:他:出す/だす 補文ト,おねえさま,0,3
美しい,うつくしい,美しい,形容詞,*,代表表記:美しい/うつくしい 反義:形容詞:醜い/みにくい,おねえさま,0,3
おじょうさん,おじょうさん,おじょうさん,名詞,普通名詞,代表表記:御嬢さん/おじょうさん カテゴリ:人,おねえさま,0,3
です,です,だ,判定詞,*,NIL,おねえさま,0,3
。,。,。,特殊,句点,NIL,おねえさま,0,3
えび,えび,えび,名詞,普通名詞,代表表記:海老/えび ドメイン:料理・食事 カテゴリ:動物;人工物-食べ物,おねえさま,0,4
ちゃ色,ちゃいろ,ちゃ色い,形容詞,*,代表表記:茶色い/ちゃいろい 名詞派生:茶色/ちゃいろ,おねえさま,0,4
の,の,の,助詞,接続助詞,NIL,おねえさま,0,4
ワンピース,わんぴーす,ワンピース,名詞,普通名詞,代表表記:ワンピース/わんぴーす ドメイン:家庭・暮らし カテゴリ:人工物-衣類,おねえさま,0,4
を,を,を,助詞,格助詞,NIL,おねえさま,0,4
着て,きて,着る,動詞,*,代表表記:着る/きる ドメイン:家庭・暮らし 反義:動詞:脱ぐ/ぬぐ,おねえさま,0,4
、,、,、,特殊,読点,NIL,おねえさま,0,4
にこにこ,にこにこ,にこにこ,副詞,*,代表表記:ニコニコ/にこにこ スル接続可能,おねえさま,0,4
笑って,わらって,笑う,動詞,*,代表表記:笑う/わらう 反義:動詞:泣く/なく,おねえさま,0,4
い,い,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,おねえさま,0,4
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,おねえさま,0,4
。,。,。,特殊,句点,NIL,おねえさま,0,4
少年,しょうねん,少年,名詞,普通名詞,代表表記:少年/しょうねん カテゴリ:人,おねえさま,0,5
たち,たち,たち,接尾辞,名詞性名詞接尾辞,代表表記:達/たち,おねえさま,0,5
の,の,の,助詞,接続助詞,NIL,おねえさま,0,5
先生,せんせい,先生,名詞,普通名詞,代表表記:先生/せんせい ドメイン:教育・学習 カテゴリ:人 人名末尾,おねえさま,0,5
に,に,に,助詞,格助詞,NIL,おねえさま,0,5
して,して,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,おねえさま,0,5
は,は,は,助詞,副助詞,NIL,おねえさま,0,5
、,、,、,特殊,読点,NIL,おねえさま,0,5
まだ,まだ,まだ,副詞,*,代表表記:まだ/まだ,おねえさま,0,5
若,わか,若い,形容詞,*,代表表記:若い/わかい,おねえさま,0,5
すぎ,すぎ,すぎる,接尾辞,動詞性接尾辞,代表表記:過ぎる/すぎる,おねえさま,0,5
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,おねえさま,0,5
し,し,し,助詞,接続助詞,NIL,おねえさま,0,5
、,、,、,特殊,読点,NIL,おねえさま,0,5
お,お,お,接頭辞,名詞接頭辞,代表表記:御/お,おねえさま,0,5
友だち,ともだち,友だち,名詞,普通名詞,代表表記:友達/ともだち ドメイン:家庭・暮らし カテゴリ:人,おねえさま,0,5
に,に,に,助詞,格助詞,NIL,おねえさま,0,5
して,して,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,おねえさま,0,5
は,は,は,助詞,副助詞,NIL,おねえさま,0,5
、,、,、,特殊,読点,NIL,おねえさま,0,5
大き,おおき,大きい,形容詞,*,代表表記:大きい/おおきい 反義:形容詞:小さい/ちいさい,おねえさま,0,5
すぎる,すぎる,すぎる,接尾辞,動詞性接尾辞,代表表記:過ぎる/すぎる,おねえさま,0,5
のです,のです,のだ,助動詞,*,NIL,おねえさま,0,5
。,。,。,特殊,句点,NIL,おねえさま,0,5
その,その,その,指示詞,連体詞形態指示詞,NIL,おねえさま,0,6
おじょうさん,おじょうさん,おじょうさん,名詞,普通名詞,代表表記:御嬢さん/おじょうさん カテゴリ:人,おねえさま,0,6
の,の,の,助詞,接続助詞,NIL,おねえさま,0,6
そば,そば,そば,名詞,普通名詞,代表表記:傍/そば カテゴリ:場所-機能,おねえさま,0,6
に,に,に,助詞,格助詞,NIL,おねえさま,0,6
、,、,、,特殊,読点,NIL,おねえさま,0,6
少年,しょうねん,少年,名詞,普通名詞,代表表記:少年/しょうねん カテゴリ:人,おねえさま,0,6
探偵,たんてい,探偵,名詞,サ変名詞,代表表記:探偵/たんてい カテゴリ:人,おねえさま,0,6
団,だん,団,名詞,普通名詞,代表表記:団/だん カテゴリ:組織・団体 漢字読み:音,おねえさま,0,6
の,の,の,助詞,接続助詞,NIL,おねえさま,0,6
団長,だんちょう,団長,名詞,普通名詞,代表表記:団長/だんちょう カテゴリ:人 人名末尾,おねえさま,0,6
の,の,の,助詞,接続助詞,NIL,おねえさま,0,6
小林,こばやし,小林,名詞,人名,人名:日本:姓:10:0.00576,おねえさま,0,6
君,くん,君,接尾辞,名詞性名詞接尾辞,代表表記:君/くん,おねえさま,0,6
が,が,が,助詞,格助詞,NIL,おねえさま,0,6
立って,たって,立つ,動詞,*,代表表記:立つ/たつ 反義:動詞:座る/すわる 自他動詞:他:立てる/たてる 付属動詞候補（基本）,おねえさま,0,6
い,い,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,おねえさま,0,6
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,おねえさま,0,6
。,。,。,特殊,句点,NIL,おねえさま,0,6
そして,そして,そして,接続詞,*,代表表記:そして/そして,おねえさま,0,7
、,、,、,特殊,読点,NIL,おねえさま,0,7
みんな,みんな,みんな,副詞,*,代表表記:皆/みんな 修飾（デ格）,おねえさま,0,7
に,に,に,助詞,格助詞,NIL,おねえさま,0,7
、,、,、,特殊,読点,NIL,おねえさま,0,7
なに,なに,なに,名詞,普通名詞,代表表記:何/なに カテゴリ:抽象物 漢字読み:訓,おねえさま,0,7
か,か,か,助詞,接続助詞,NIL,おねえさま,0,7
しゃべって,しゃべって,しゃべる,動詞,*,代表表記:喋る/しゃべる,おねえさま,0,7
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,おねえさま,0,7
のです,のです,のだ,助動詞,*,NIL,おねえさま,0,7
。,。,。,特殊,句点,NIL,おねえさま,0,7
「,「,「,特殊,括弧始,NIL,おねえさま,0,8
きょう,きょう,きょう,名詞,時相名詞,代表表記:今日/きょう カテゴリ:時間,おねえさま,0,8
、,、,、,特殊,読点,NIL,おねえさま,0,8
団員,だんいん,団員,名詞,普通名詞,代表表記:団員/だんいん カテゴリ:人,おねえさま,0,8
諸君,しょくん,諸君,名詞,普通名詞,代表表記:諸君/しょくん カテゴリ:人,おねえさま,0,8
に,に,に,助詞,格助詞,NIL,おねえさま,0,8
、,、,、,特殊,読点,NIL,おねえさま,0,8
ここ,ここ,ここ,指示詞,名詞形態指示詞,NIL,おねえさま,0,8
へ,へ,へ,助詞,格助詞,NIL,おねえさま,0,8
集まって,あつまって,集まる,動詞,*,代表表記:集まる/あつまる 自他動詞:他:集める/あつめる,おねえさま,0,8
もらった,もらった,もらう,接尾辞,動詞性接尾辞,代表表記:もらう/もらう,おねえさま,0,8
の,の,の,名詞,形式名詞,NIL,おねえさま,0,8
は,は,は,助詞,副助詞,NIL,おねえさま,0,8
、,、,、,特殊,読点,NIL,おねえさま,0,8
ぼく,ぼく,ぼく,名詞,普通名詞,代表表記:僕/ぼく カテゴリ:人 漢字読み:音,おねえさま,0,8
の,の,の,助詞,接続助詞,NIL,おねえさま,0,8
お,お,お,接頭辞,ナ形容詞接頭辞,代表表記:御/お,おねえさま,0,8
ねえ,ねえ,ない,形容詞,*,代表表記:無い/ない 反義:動詞:有る/ある,おねえさま,0,8
さま,さま,さま,接尾辞,名詞性名詞接尾辞,代表表記:様/さま,おねえさま,0,8
を,を,を,助詞,格助詞,NIL,おねえさま,0,8
、,、,、,特殊,読点,NIL,おねえさま,0,8
しょうかい,しょうかい,しょうかい,名詞,サ変名詞,代表表記:哨戒/しょうかい ドメイン:政治 カテゴリ:抽象物,おねえさま,0,8
する,する,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,おねえさま,0,8
ため,ため,ため,名詞,副詞的名詞,代表表記:為/ため,おねえさま,0,8
だ,だ,だ,判定詞,*,NIL,おねえさま,0,8
よ,よ,よ,助詞,終助詞,NIL,おねえさま,0,8
」,」,」,特殊,括弧終,NIL,おねえさま,0,8
。,。,。,特殊,句点,NIL,おねえさま,0,8
そこ,そこ,そこ,指示詞,名詞形態指示詞,NIL,おねえさま,0,9
に,に,に,助詞,格助詞,NIL,おねえさま,0,9
いる,いる,いる,動詞,*,代表表記:射る/いる,おねえさま,0,9
少年,しょうねん,少年,名詞,普通名詞,代表表記:少年/しょうねん カテゴリ:人,おねえさま,0,9
たち,たち,たち,接尾辞,名詞性名詞接尾辞,代表表記:達/たち,おねえさま,0,9
は,は,は,助詞,副助詞,NIL,おねえさま,0,9
、,、,、,特殊,読点,NIL,おねえさま,0,9
みんな,みんな,みんな,副詞,*,代表表記:皆/みんな 修飾（デ格）,おねえさま,0,9
少年,しょうねん,少年,名詞,普通名詞,代表表記:少年/しょうねん カテゴリ:人,おねえさま,0,9
探偵,たんてい,探偵,名詞,サ変名詞,代表表記:探偵/たんてい カテゴリ:人,おねえさま,0,9
団,だん,団,名詞,普通名詞,代表表記:団/だん カテゴリ:組織・団体 漢字読み:音,おねえさま,0,9
の,の,の,助詞,接続助詞,NIL,おねえさま,0,9
団員,だんいん,団員,名詞,普通名詞,代表表記:団員/だんいん カテゴリ:人,おねえさま,0,9
だった,だった,だ,判定詞,*,NIL,おねえさま,0,9
のです,のです,のだ,助動詞,*,NIL,おねえさま,0,9
。,。,。,特殊,句点,NIL,おねえさま,0,9
少年,しょうねん,少年,名詞,普通名詞,代表表記:少年/しょうねん カテゴリ:人,おねえさま,0,10
たち,たち,たち,接尾辞,名詞性名詞接尾辞,代表表記:達/たち,おねえさま,0,10
は,は,は,助詞,副助詞,NIL,おねえさま,0,10
ぐるっと,ぐるっと,ぐるっと,副詞,*,代表表記:グルッと/ぐるっと スル接続可能,おねえさま,0,10
輪,りん,輪,名詞,普通名詞,代表表記:輪/りん カテゴリ:人工物-その他 漢字読み:音,おねえさま,0,10
に,に,に,助詞,格助詞,NIL,おねえさま,0,10
なって,なって,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,おねえさま,0,10
、,、,、,特殊,読点,NIL,おねえさま,0,10
美しい,うつくしい,美しい,形容詞,*,代表表記:美しい/うつくしい 反義:形容詞:醜い/みにくい,おねえさま,0,10
おじょうさん,おじょうさん,おじょうさん,名詞,普通名詞,代表表記:御嬢さん/おじょうさん カテゴリ:人,おねえさま,0,10
と,と,と,助詞,格助詞,NIL,おねえさま,0,10
、,、,、,特殊,読点,NIL,おねえさま,0,10
小林,こばやし,小林,名詞,人名,人名:日本:姓:10:0.00576,おねえさま,0,10
団長,だんちょう,団長,名詞,普通名詞,代表表記:団長/だんちょう カテゴリ:人 人名末尾,おねえさま,0,10
を,を,を,助詞,格助詞,NIL,おねえさま,0,10
とりかこみ,とりかこみ,とりかこむ,動詞,*,代表表記:取り囲む/とりかこむ,おねえさま,0,10
、,、,、,特殊,読点,NIL,おねえさま,0,10
好奇心,こうきしん,好奇心,名詞,普通名詞,代表表記:好奇心/こうきしん カテゴリ:抽象物,おねえさま,0,10
に,に,に,助詞,格助詞,NIL,おねえさま,0,10
目,め,目,名詞,普通名詞,代表表記:目/め カテゴリ:動物-部位 漢字読み:訓,おねえさま,0,10
を,を,を,助詞,格助詞,NIL,おねえさま,0,10
かがやか,かがやか,かがやく,動詞,*,代表表記:輝く/かがやく 形容詞派生:輝かしい/かがやかしい,おねえさま,0,10
せ,せ,せる,接尾辞,動詞性接尾辞,代表表記:せる/せる,おねえさま,0,10
ながら,ながら,ながら,助詞,接続助詞,NIL,おねえさま,0,10
、,、,、,特殊,読点,NIL,おねえさま,0,10
団長,だんちょう,団長,名詞,普通名詞,代表表記:団長/だんちょう カテゴリ:人 人名末尾,おねえさま,0,10
の,の,の,助詞,接続助詞,NIL,おねえさま,0,10
話,はなし,話,名詞,サ変名詞,代表表記:話/はなし カテゴリ:抽象物 動詞派生:話す/はなす 漢字読み:訓,おねえさま,0,10
を,を,を,助詞,格助詞,NIL,おねえさま,0,10
聞いて,きいて,聞く,動詞,*,代表表記:聞く/きく 自他動詞:自:聞こえる/きこえる 補文ト,おねえさま,0,10
い,い,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,おねえさま,0,10
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,おねえさま,0,10
。,。,。,特殊,句点,NIL,おねえさま,0,10
「,「,「,特殊,括弧始,NIL,おねえさま,0,11
お,お,お,接頭辞,名詞接頭辞,代表表記:御/お,おねえさま,0,11
ねえ,ねえ,ねえ,助詞,終助詞,NIL,おねえさま,0,11
さま,さま,さま,接尾辞,名詞性名詞接尾辞,代表表記:様/さま,おねえさま,0,11
と,と,と,助詞,格助詞,NIL,おねえさま,0,11
いって,いって,いう,動詞,*,代表表記:言う/いう 補文ト,おねえさま,0,11
も,も,も,助詞,副助詞,NIL,おねえさま,0,11
、,、,、,特殊,読点,NIL,おねえさま,0,11
ほんとうの,ほんとうの,ほんとうだ,形容詞,*,代表表記:本当だ/ほんとうだ 反義:名詞-普通名詞:嘘/うそ,おねえさま,0,11
お,お,お,接頭辞,名詞接頭辞,代表表記:御/お,おねえさま,0,11
ねえ,ねえ,ない,形容詞,*,代表表記:無い/ない 反義:動詞:有る/ある,おねえさま,0,11
さま,さま,さま,接尾辞,名詞性名詞接尾辞,代表表記:様/さま,おねえさま,0,11
じゃ,じゃ,だ,判定詞,*,NIL,おねえさま,0,11
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,おねえさま,0,11
よ,よ,よ,助詞,終助詞,NIL,おねえさま,0,11
。,。,。,特殊,句点,NIL,おねえさま,0,11
明智,明智,明智,名詞,人名,自動獲得:Wikipedia 読み不明 Wikipedia人名 Wikipedia多義,おねえさま,0,12
先生,せんせい,先生,名詞,普通名詞,代表表記:先生/せんせい ドメイン:教育・学習 カテゴリ:人 人名末尾,おねえさま,0,12
の,の,の,助詞,格助詞,NIL,おねえさま,0,12
新しい,あたらしい,新しい,形容詞,*,代表表記:新しい/あたらしい 反義:形容詞:古い/ふるい,おねえさま,0,12
お,お,お,接頭辞,名詞接頭辞,代表表記:御/お,おねえさま,0,12
弟子,でし,弟子,名詞,普通名詞,代表表記:弟子/でし ドメイン:文化・芸術 カテゴリ:人,おねえさま,0,12
な,な,だ,判定詞,*,NIL,おねえさま,0,12
んだ,んだ,んだ,助動詞,*,NIL,おねえさま,0,12
よ,よ,よ,助詞,終助詞,NIL,おねえさま,0,12
。,。,。,特殊,句点,NIL,おねえさま,0,12
つまり,つまり,つまり,副詞,*,代表表記:つまり/つまり,おねえさま,0,13
、,、,、,特殊,読点,NIL,おねえさま,0,13
えー,えー,えー,感動詞,*,代表表記:えー/えー,おねえさま,0,13
と,と,と,助詞,格助詞,NIL,おねえさま,0,13
、,、,、,特殊,読点,NIL,おねえさま,0,13
少女,しょうじょ,少女,名詞,普通名詞,代表表記:少女/しょうじょ カテゴリ:人,おねえさま,0,13
助手,じょしゅ,助手,名詞,普通名詞,代表表記:助手/じょしゅ ドメイン:教育・学習 カテゴリ:人 人名末尾,おねえさま,0,13
だ,だ,だ,判定詞,*,NIL,おねえさま,0,13
よ,よ,よ,助詞,終助詞,NIL,おねえさま,0,13
」,」,」,特殊,括弧終,NIL,おねえさま,0,13
。,。,。,特殊,句点,NIL,おねえさま,0,13
そう,そう,そう,指示詞,副詞形態指示詞,NIL,おねえさま,0,14
いって,いって,いう,動詞,*,代表表記:言う/いう 補文ト,おねえさま,0,14
、,、,、,特殊,読点,NIL,おねえさま,0,14
小林,こばやし,小林,名詞,人名,人名:日本:姓:10:0.00576,おねえさま,0,14
君,くん,君,接尾辞,名詞性名詞接尾辞,代表表記:君/くん,おねえさま,0,14
は,は,は,助詞,副助詞,NIL,おねえさま,0,14
、,、,、,特殊,読点,NIL,おねえさま,0,14
ちょっと,ちょっと,ちょっと,副詞,*,代表表記:ちょっと/ちょっと 用言弱修飾 相対名詞修飾,おねえさま,0,14
、,、,、,特殊,読点,NIL,おねえさま,0,14
顔,かお,顔,名詞,普通名詞,代表表記:顔/かお カテゴリ:動物-部位 漢字読み:訓,おねえさま,0,14
を,を,を,助詞,格助詞,NIL,おねえさま,0,14
赤く,あかく,赤い,形容詞,*,代表表記:赤い/あかい 名詞派生:赤/あか,おねえさま,0,14
して,して,する,接尾辞,動詞性接尾辞,代表表記:する/する,おねえさま,0,14
頭,あたま,頭,名詞,普通名詞,代表表記:頭/あたま カテゴリ:動物-部位 漢字読み:訓,おねえさま,0,14
を,を,を,助詞,格助詞,NIL,おねえさま,0,14
かく,かく,かく,動詞,*,代表表記:掻く/かく,おねえさま,0,14
まね,まね,まね,名詞,普通名詞,代表表記:真似/まねv 連用形名詞化:真似る/まねる,おねえさま,0,14
を,を,を,助詞,格助詞,NIL,おねえさま,0,14
し,し,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,おねえさま,0,14
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,おねえさま,0,14
。,。,。,特殊,句点,NIL,おねえさま,0,14
「,「,「,特殊,括弧始,NIL,おねえさま,0,15
ぼく,ぼく,ぼく,名詞,普通名詞,代表表記:僕/ぼく カテゴリ:人 漢字読み:音,おねえさま,0,15
は,は,は,助詞,副助詞,NIL,おねえさま,0,15
先生,せんせい,先生,名詞,普通名詞,代表表記:先生/せんせい ドメイン:教育・学習 カテゴリ:人 人名末尾,おねえさま,0,15
の,の,の,助詞,接続助詞,NIL,おねえさま,0,15
少年,しょうねん,少年,名詞,普通名詞,代表表記:少年/しょうねん カテゴリ:人,おねえさま,0,15
助手,じょしゅ,助手,名詞,普通名詞,代表表記:助手/じょしゅ ドメイン:教育・学習 カテゴリ:人 人名末尾,おねえさま,0,15
だろう,だろう,だ,判定詞,*,NIL,おねえさま,0,15
。,。,。,特殊,句点,NIL,おねえさま,0,15
だから,だから,だから,接続詞,*,代表表記:だから/だから,おねえさま,0,16
、,、,、,特殊,読点,NIL,おねえさま,0,16
マユミ,マユミ,マユミ,名詞,普通名詞,代表表記:マユミ/マユミ 自動獲得:Wikipedia Wikipedia上位語:木本/きもと,おねえさま,0,16
さん,さん,さん,接尾辞,名詞性名詞接尾辞,代表表記:さん/さん,おねえさま,0,16
は,は,は,助詞,副助詞,NIL,おねえさま,0,16
少女,しょうじょ,少女,名詞,普通名詞,代表表記:少女/しょうじょ カテゴリ:人,おねえさま,0,16
助手,じょしゅ,助手,名詞,普通名詞,代表表記:助手/じょしゅ ドメイン:教育・学習 カテゴリ:人 人名末尾,おねえさま,0,16
と,と,と,助詞,格助詞,NIL,おねえさま,0,16
いって,いって,いう,動詞,*,代表表記:言う/いう 補文ト,おねえさま,0,16
も,も,も,助詞,副助詞,NIL,おねえさま,0,16
いい,いい,いい,形容詞,*,代表表記:良い/よい 反義:形容詞:悪い/わるい,おねえさま,0,16
だろう,だろう,だろう,助動詞,*,NIL,おねえさま,0,16
？,？,？,特殊,記号,NIL,おねえさま,0,16
花崎,花崎,花崎,名詞,地名,代表表記:花崎/花崎 地名:日本 DEV:prefix1,おねえさま,0,16
マユミ,マユミ,マユミ,名詞,普通名詞,代表表記:マユミ/マユミ 自動獲得:Wikipedia Wikipedia上位語:木本/きもと,おねえさま,0,16
さん,さん,さん,接尾辞,名詞性名詞接尾辞,代表表記:さん/さん,おねえさま,0,16
って,って,って,助詞,副助詞,NIL,おねえさま,0,16
、,、,、,特殊,読点,NIL,おねえさま,0,16
いう,いう,いう,動詞,*,代表表記:言う/いう 補文ト,おねえさま,0,16
んだ,んだ,んだ,助動詞,*,NIL,おねえさま,0,16
よ,よ,よ,助詞,終助詞,NIL,おねえさま,0,16
」,」,」,特殊,括弧終,NIL,おねえさま,0,16
。,。,。,特殊,句点,NIL,おねえさま,0,16
すると,すると,すると,接続詞,*,代表表記:すると/すると,おねえさま,0,17
美しい,うつくしい,美しい,形容詞,*,代表表記:美しい/うつくしい 反義:形容詞:醜い/みにくい,おねえさま,0,17
